,appid,name,publisher,genres,owners,price,economic_success,total_ratings,rating_ratio,rating,release_year,release_month,local_multi_player,mmo,multi_player,online_co_op,online_multi_player,single_player,action,adventure,casual,indie,massively_multiplayer,rpg,racing,simulation,sports,strategyviolent,type
4244,364810,Star Trek™: Starfleet Academy,Interplay Entertainment Corp.,Action;Adventure;Simulation,9.903487552536127,10.0,12.765691290604371,65,0.8,68.66757931073056,2015,5,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,Premium
4249,364890,The Lost Battalion: All Out Warfare,Impartial Studios,Action;Casual;Indie,9.903487552536127,1.0,10.463131911491967,84,0.5,43.43662773018384,2015,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
4251,364910,Redemption: Saints And Sinners,Black Lime Studio,Nudity;Violent;Gore;Action,10.819778284410283,1.0,11.225256725762893,185,0.4756756756756757,42.63481335286807,2016,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4252,364930,Koi-Koi Japan [Hanafuda playing cards],Zoo Corporation,Casual,10.819778284410283,10.0,13.527829818844937,875,0.936,87.51215123994479,2015,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Premium
4255,365020,Gynophobia,Andrii Vintsevych,Action;Adventure;Indie,9.903487552536127,2.0,11.156264806643742,580,0.6637931034482759,61.493880162834536,2015,7,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
4256,365050,Escape,Stephane Bottin,Free to Play;Indie;Strategy,11.512925464970229,0.0,0.0,286,0.5874125874125874,53.39540495543675,2015,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Free
4258,365070,One Manga Day,DeXP;MyLifeGame.RU,Adventure;Casual;Free to Play;Indie;Simulation,11.512925464970229,0.0,0.0,880,0.5920454545454545,55.36040744912994,2015,5,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,Free
4264,365150,Go Home - Rage incoming,Synter Games,Adventure,9.903487552536127,2.0,11.156264806643742,33,0.45454545454545453,37.59266869334344,2015,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
4265,365160,Kona,Parabole;Ravenscourt,Adventure;Indie,12.206072645530174,15.5,15.506528641722577,2007,0.8385650224215246,79.60760915794313,2017,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4266,365190,TASTEE: Lethal Tactics,SkyBox Labs,Indie;Strategy,9.903487552536127,15.0,13.171155446333852,221,0.8235294117647058,74.25589729511111,2016,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
4271,365270,Shadow Hunter,Jeff Trier,Free to Play;Indie;RPG;Strategy,10.819778284410283,0.0,0.0,63,0.6190476190476191,53.05401927368386,2015,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Free
4274,365300,Transmissions: Element 120,Self Published,Action;Free to Play;Indie,12.206072645530174,0.0,0.0,8731,0.9411293093574619,91.04937471325613,2016,6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Free
4275,365310,Organ Biker,Quiquopro Games,Action;Casual;Indie;Racing,9.903487552536127,1.0,10.463131911491967,71,0.4507042253521127,38.851017504665364,2015,6,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,Premium
4280,365360,Battle Brothers,Overhype Studios,Indie;RPG;Strategy,12.206072645530174,29.0,16.132984361974234,8472,0.8801935788479698,85.12807106052782,2017,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Premium
4283,365450,Hacknet,Fellow Traveller,Indie;Simulation,13.815510557964274,10.5,16.572350986727976,16320,0.9295955882352941,90.45286715288495,2015,8,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Premium
4289,365590,Tom Clancy’s The Division™,Ubisoft,Action;Adventure;RPG,15.424948470398375,57.99,19.890684162694136,78466,0.6699844518645018,65.87231887015948,2016,3,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,Premium
4291,365660,OlliOlli2: Welcome to Olliwood,Devolver Digital,Action;Indie;Sports,10.819778284410283,15.0,13.933294482509151,440,0.8386363636363636,77.15725329216939,2015,8,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,Premium
4294,365760,Vektor Wars,Super Icon Ltd,Action;Indie,9.903487552536127,10.5,12.814481318719762,60,0.7166666666666667,61.27107105682759,2015,6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4295,365770,Volume,Bithell Games,Action;Indie,11.512925464970229,19.0,14.862829903121964,607,0.7874794069192751,73.03090731795857,2015,8,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4297,365810,Flying Tigers: Shadows Over China,ACE MADDOX,Action;Adventure;Casual;Indie;Simulation,9.903487552536127,15.5,13.203945207713025,767,0.711864406779661,66.36932575455593,2017,5,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,Premium
4301,365880,Mirrored - Chapter 1,Kelkafa Studios,Adventure;Indie,9.903487552536127,2.0,11.156264806643742,106,0.660377358490566,57.949444450389386,2015,10,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4303,365900,Pixel Dungeon,Retronic Games,Adventure;Casual;Indie;RPG,9.903487552536127,5.0,12.07254696717504,261,0.9080459770114943,82.31090360257676,2015,5,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,Premium
4305,365960,rFactor 2,Studio 397,Racing;Simulation;Sports,11.512925464970229,32.25,15.391908823038499,2069,0.8627356210729821,81.94203341632422,2015,11,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,Premium
4309,366040,Iggy's Egg Adventure,Ginger Labs LLC,Action;Adventure;Indie,9.903487552536127,5.0,12.07254696717504,185,0.8594594594594595,77.03335594438663,2015,8,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
4312,366090,Colony Survival,Pipliz,Action;Adventure;Indie;Strategy;Early Access,11.512925464970229,19.5,14.888805380528378,3124,0.885403329065301,84.61337299278814,2017,6,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,Premium
4316,366220,Wurm Unlimited,Plug In Digital,Adventure;Indie;RPG,12.206072645530174,29.0,16.132984361974234,2404,0.7034109816971714,66.96541179704309,2015,10,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,Premium
4317,366230,BASEBALL STARS 2,SNK CORPORATION,Sports,9.903487552536127,8.0,12.54254845357358,57,0.7543859649122807,64.32847308314034,2016,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Premium
4318,366240,GAROU: MARK OF THE WOLVES,SNK CORPORATION,Action,10.819778284410283,10.0,13.527829818844937,161,0.5962732919254659,53.18140689355988,2016,12,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4319,366250,METAL SLUG,SNK CORPORATION,Action,12.206072645530174,8.0,14.845130332288226,1597,0.9035691922354414,85.45282600708396,2015,6,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4320,366260,METAL SLUG 2,SNK CORPORATION,Action,10.819778284410283,7.0,13.171155446333852,336,0.8660714285714286,79.0972922477882,2016,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4321,366270,SHOCK TROOPERS,SNK CORPORATION,Action,9.903487552536127,8.0,12.54254845357358,94,0.7978723404255319,69.65863717828242,2016,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4322,366280,TWINKLE STAR SPRITES,SNK CORPORATION,Action,9.903487552536127,8.0,12.54254845357358,129,0.7751937984496124,68.56532117170634,2016,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4323,366290,Carp Fishing Simulator,Dangerous Derk Interactive,Simulation;Sports;Early Access,9.903487552536127,13.5,13.065795142315812,156,0.5705128205128205,50.82535898529379,2015,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Premium
4324,366320,Seasons after Fall,Focus Home Interactive,Adventure;Indie,12.206072645530174,10.9,15.154451484823857,1961,0.8123406425293218,77.08923141673921,2016,9,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4332,366640,Shiness: The Lightning Kingdom,Focus Home Interactive,Action;Adventure;Indie;RPG,9.903487552536127,10.9,12.851868750935193,338,0.621301775147929,56.75235339535812,2017,4,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Premium
4335,366700,Breakout Invaders,DreamsSoftGames,Action;Casual;Indie,9.903487552536127,4.0,11.849404844423074,60,0.5,42.747258876856456,2015,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
4336,366760,Adorables,White Rabbit Games,Casual;Indie;Sports;Strategy,11.512925464970229,3.0,13.017005083966255,754,0.7427055702917772,69.21884800923662,2016,3,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,Premium
4338,366800,Mainland,INSTEAD Community,Adventure;Free to Play;Indie,10.819778284410283,0.0,0.0,229,0.8427947598253275,76.08085309195481,2015,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Free
4339,366810,Dungeon Hero,Grzegorz Slazinski,Action;Adventure;Casual;Indie;RPG,9.903487552536127,10.5,12.814481318719762,100,0.5,43.76869291546468,2015,7,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,Premium
4340,366870,Narcosis,"Honor Code, Inc.",Adventure;Indie,9.903487552536127,15.5,13.203945207713025,597,0.7805695142378559,72.36172172657393,2017,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4341,366910,The Long Journey Home,Daedalic Entertainment,Indie;RPG;Simulation;Strategy,10.819778284410283,35.0,14.78059183496017,1392,0.6386494252873564,60.252433517554216,2017,5,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Premium
4343,366960,SECTOR,UD,Action;Indie,9.903487552536127,0.0,0.0,112,0.19642857142857142,17.276193890002265,2015,6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Free
4345,367000,Fine Sweeper,Pixel Prophecy,Casual;Indie,9.903487552536127,3.0,11.561725152903833,400,0.8825,80.98793420751316,2015,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4351,367080,Songbringer,Wizard Fu;Double Eleven,Action;Adventure;Indie;RPG,9.903487552536127,19.0,13.407543823396258,218,0.8119266055045872,73.17693396024664,2017,9,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,Premium
4353,367120,Seduce Me the Otome,Michaela Laws,Casual;Simulation,12.206072645530174,0.0,0.0,2047,0.8588177821201759,81.55602846328186,2015,6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Free
4358,367270,Angels Fall First,Strangely Interactive Ltd,Action;Indie;Simulation;Early Access,10.819778284410283,17.0,14.058457520888082,2057,0.8249878463782208,78.34952024180721,2015,10,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,Premium
4359,367300,Pixel Star,Soul Forge,Action;Indie,9.903487552536127,3.0,11.561725152903833,118,0.8813559322033898,77.68070380423103,2015,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4363,367450,Poly Bridge,Dry Cactus,Indie;Simulation,13.122363377404328,10.5,15.87920386966009,6816,0.9050762910798122,87.33347052819984,2016,7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Premium
4364,367500,Dragon's Dogma: Dark Arisen,Capcom,Action;Adventure;RPG,13.815510557964274,35.99,17.80421680668704,17164,0.8903518993241668,86.67048538392352,2016,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Premium
4365,367520,Hollow Knight,Team Cherry,Action;Adventure;Indie,14.508657738524219,15.0,17.77632374660947,67831,0.9630847252731052,94.61714484988505,2017,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
4367,367570,oO,Maciej Targoni,Action;Indie,10.819778284410283,1.0,11.225256725762893,875,0.9131428571428571,85.37510236961646,2015,7,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4368,367580,Hook,Maciej Targoni,Casual;Indie,12.206072645530174,1.0,12.765691290604371,7252,0.9711803640375068,93.77502177065075,2015,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4369,367600,Skyshine's BEDLAM,Versus Evil,Action;Indie;Strategy,10.819778284410283,19.0,14.169683073439028,818,0.6063569682151589,56.61119121408452,2015,9,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4377,368050,Almightree: The Last Dreamer,Digital Tribe,Action;Indie;Strategy,9.903487552536127,5.0,12.07254696717504,123,0.7723577235772358,68.18666423515523,2015,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4378,368070,Sniper Ghost Warrior 3,CI Games,Action,13.122363377404328,19.5,16.49824301945826,7499,0.5852780370716095,56.5333564485536,2017,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4379,368080,Aurion: Legacy of the Kori-Odan,Dear Villagers,Action;Adventure;Indie;RPG,10.819778284410283,15.0,13.933294482509151,252,0.6587301587301587,59.646197595494485,2016,4,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Premium
4382,368160,WORLD END ECONOMiCA episode.02,Sekai Project,Casual;Indie,9.903487552536127,13.0,13.02805489573287,178,0.9550561797752809,85.48665930311718,2015,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4385,368230,Kingdom: Classic,Raw Fury,Indie;Simulation;Strategy,13.815510557964274,5.0,15.830413711839864,12227,0.8926964913715547,86.64387573516223,2015,10,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Premium
4389,368340,CrossCode,Deck13;WhisperGames;DANGEN Entertainment;Mayflower Entertainment,RPG,12.206072645530174,20.0,15.76142084987672,8255,0.9494851605087825,91.80516399487573,2018,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Premium
4390,368360,60 Seconds!,Robot Gentleman,Adventure;Casual;Indie;Simulation;Strategy,12.206072645530174,9.0,14.962913328262083,9377,0.8223312360029861,79.61317683716807,2015,5,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,Premium
4391,368370,Her Story,Sam Barlow,Adventure;Indie;Simulation,12.206072645530174,10.5,15.11706396273788,6116,0.8973185088293002,86.48056642546219,2015,6,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,Premium
4392,368390,The Darkside Detective,Spooky Doorway;Maple Whispering Limited,Adventure;Casual;Indie,11.512925464970229,13.0,14.48334044336031,1067,0.9531396438612934,89.47365644411923,2017,7,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Premium
4393,368430,Through the Woods,1C Entertainment,Adventure;Indie,9.903487552536127,19.0,13.407543823396258,747,0.7456492637215528,69.47895381890294,2016,10,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4394,368450,Rememoried,Hangonit,Adventure;Indie,9.903487552536127,10.0,12.765691290604371,213,0.5821596244131455,52.42850729787509,2015,8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4396,368500,Assassin's Creed® Syndicate,Ubisoft,Action;Adventure,13.122363377404328,46.99,17.37776332700205,11432,0.766445066480056,74.34400213840472,2015,11,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Premium
4397,368570,Beat Da Beat,Nekki Limited,Indie,9.903487552536127,2.0,11.156264806643742,360,0.9416666666666667,86.16867734661966,2016,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
4398,368590,Albert and Otto,K Bros Games,Indie,11.512925464970229,5.0,13.527829818844937,574,0.6655052264808362,61.63716163396684,2015,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
4399,368600,Terra Nova: Strike Force Centauri,Nightdive Studios,Action;Simulation,10.819778284410283,6.0,13.017005083966255,48,0.9791666666666666,82.74522309049736,2015,7,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Premium
4400,368610,The Enchanted Cave 2,dustinaux;Leiting Games,Indie;RPG,9.903487552536127,10.5,12.814481318719762,414,0.8743961352657005,80.31818325119883,2015,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Premium
4401,368620,Timespinner,Chucklefish,Action;Adventure;Indie;RPG,10.819778284410283,19.5,14.195658541848598,896,0.8537946428571429,79.86574903784464,2018,9,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,Premium
4402,368640,htoL#NiQ: The Firefly Diary,"NIS America, Inc.",Adventure;Strategy,9.903487552536127,10.0,12.765691290604371,356,0.7724719101123596,70.66420400044461,2016,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
4403,368650,Dark Echo,RAC7 Games,Adventure;Indie,9.903487552536127,3.0,11.561725152903833,634,0.9290220820189274,86.24523085835247,2015,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4407,368710,Power of Love,Yang Sun,Casual;Indie;Strategy,9.903487552536127,1.0,10.463131911491967,87,0.6551724137931034,57.006292204597464,2015,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4408,368720,Sirius,Digital Dawn Studios,Action;Adventure;Indie;Simulation;Early Access,11.512925464970229,5.0,13.527829818844937,190,0.5368421052631579,48.1614385753244,2015,6,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,Premium
4409,368730,No Time To Explain Remastered,tinyBuild,Action;Adventure;Casual;Indie,13.122363377404328,15.0,16.23587877550359,2050,0.791219512195122,75.13844054954546,2015,7,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,Premium
4410,368740,Obliteracers,Varkian Empire;Deck13,Action;Indie;Racing,9.903487552536127,15.0,13.171155446333852,217,0.7327188940092166,66.0281661984163,2016,2,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,Premium
4411,368760,Playing History: Vikings,Serious Games Interactive,Adventure;Indie;RPG,9.903487552536127,3.0,11.561725152903833,41,0.4634146341463415,38.82016150765666,2015,7,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Premium
4412,368770,President for a Day - Floodings,Serious Games Interactive,Casual;Indie;Strategy,9.903487552536127,3.0,11.561725152903833,51,0.5294117647058824,44.88377296236972,2015,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4413,368780,President for a Day - Corruption,Serious Games Interactive,Casual;Indie;Strategy,9.903487552536127,3.0,11.561725152903833,50,0.5,42.345617407589124,2015,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4415,368860,Garbage Day,Svajūnas Žemaitis,Action;Indie;Early Access,9.903487552536127,15.0,13.171155446333852,773,0.3298835705045278,30.761291438818102,2016,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4417,368890,AR-K: The Great Escape,GATO STUDIO,Adventure;Indie,9.903487552536127,8.0,12.54254845357358,102,0.9313725490196079,81.59823142813318,2015,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4418,368950,Jigoku Kisetsukan: Sense of the Seasons,Emad,Free to Play;Indie,11.512925464970229,0.0,0.0,1762,0.9307604994324631,88.17161894382049,2015,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Free
4419,368970,Haywire on Fuel Station Zeta,Mad Goblin Games,Adventure;Indie,9.903487552536127,4.0,11.849404844423074,25,0.68,55.24943304209167,2015,9,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4420,368980,Force of Elements,"Wicked Fun, Inc.",Action;Free to Play;Indie;Strategy;Early Access,9.903487552536127,0.0,0.0,92,0.5217391304347826,45.508132660356466,2015,12,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,Free
4421,368990,Despair,AGC,Action;Adventure;Indie,13.122363377404328,1.0,13.527829818844937,1908,0.34643605870020966,32.86134160657156,2015,5,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
4422,369000,Pongo,Black Shell Media,Action;Adventure;Casual;Indie;Strategy,11.512925464970229,1.0,11.918397239722838,470,0.7021276595744681,64.70815520412991,2015,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Premium
4423,369030,Vinyl,Manipulation Machine,Action;Casual;Free to Play;Indie,10.819778284410283,0.0,0.0,265,0.5849056603773585,53.04436435507621,2016,7,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Free
4425,369070,Slain: Back from Hell,Digerati,Action;Indie,11.512925464970229,13.0,14.48334044336031,1512,0.7096560846560847,67.05007413233166,2016,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4427,369100,Predator Simulator,Reality Gameware,Action;Adventure;Indie;Simulation,9.903487552536127,8.25,12.573320004015606,87,0.41379310344827586,36.00397402395629,2015,5,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,Premium
4428,369110,The Swindle,Size Five Games,Action;Indie;RPG,9.903487552536127,15.0,13.171155446333852,447,0.639821029082774,58.88979910715524,2015,7,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,Premium
4430,369180,SoulCraft,Headup Games,Action;Casual;Indie;RPG,9.903487552536127,5.0,12.07254696717504,100,0.46,40.267197482227516,2015,6,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,Premium
4434,369290,Airport Madness: World Edition,Big Fat Simulations Inc.,Adventure,10.819778284410283,10.0,13.527829818844937,253,0.7984189723320159,72.30359111735208,2015,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
4439,369400,Let the Cat in,Eforb,Casual;Free to Play;Indie;Strategy,12.206072645530174,0.0,0.0,1035,0.7806763285024154,73.2400772849458,2015,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Free
4440,369420,9 Clues 2: The Ward,Artifex Mundi,Adventure;Casual,10.819778284410283,10.0,13.527829818844937,584,0.9263698630136986,85.83309285003247,2015,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Premium
4444,369550,Blacksea Odyssey,Spiral Summit Games,Action;Indie,9.903487552536127,10.0,12.765691290604371,188,0.8457446808510638,75.84624189542217,2016,6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4447,369580,NotTheNameWeWanted,NotGames,Casual,11.512925464970229,3.0,13.017005083966255,2832,0.875,83.5028698821507,2015,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Premium
4452,369890,Riddled Corpses,Diabolical Mind,Action;Adventure;Indie;RPG,9.903487552536127,8.0,12.54254845357358,197,0.7208121827411168,64.74576406675246,2015,6,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,Premium
4453,369990,"Gremlins, Inc.",The Merchant Guild of Rund (Limited),Indie;Strategy,12.206072645530174,19.99,15.760920724906502,4707,0.8602082005523688,82.64841570441284,2016,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,Premium
4454,370020,Templar Battleforce,Trese Brothers,Action;Indie;RPG;Strategy,9.903487552536127,10.0,12.765691290604371,763,0.944954128440367,88.09094351926551,2015,9,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,Premium
4455,370050,Scarab Tales,Playito.com,Casual;Indie;Strategy,9.903487552536127,5.0,12.07254696717504,40,0.95,79.46907608129283,2015,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4456,370070,Wyrmsun,Andrettin,Adventure;Indie;Strategy,9.903487552536127,0.0,0.0,193,0.8134715025906736,73.0177179549491,2015,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Free
4457,370080,Breezeblox,Pugsley LLC,Casual;Indie;Strategy,9.903487552536127,3.0,11.561725152903833,70,0.8714285714285714,75.06701279177506,2015,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4458,370090,Axis Football 2015,Axis Games,Sports,11.512925464970229,15.0,14.626441218624949,378,0.701058201058201,64.23800625083001,2015,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,Premium
4464,370170,Dale Hardshovel HD,phime studio LLC,Casual;Indie,10.819778284410283,1.0,11.225256725762893,29,0.5517241379310345,45.263314409788286,2015,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4468,370280,Season of 12 Colors,NVLMaker,Adventure;Casual;Indie,9.903487552536127,3.0,11.561725152903833,1590,0.9408805031446541,88.97469804451943,2016,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Premium
4469,370300,8-Bit Adventures: The Forgotten Journey Remastered Edition,Critical Games,Adventure;Indie;RPG,9.903487552536127,10.0,12.765691290604371,79,0.8354430379746836,72.37567959902879,2015,5,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Premium
4470,370310,Tompi Jones,DreamsSoftGames,Action;Adventure;Casual;Indie,9.903487552536127,4.0,11.849404844423074,101,0.3564356435643564,31.214599539505944,2015,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Premium
4472,370360,TIS-100,Zachtronics,Indie;Simulation,12.206072645530174,7.0,14.711598990684092,2915,0.9680960548885077,92.42547489224205,2015,7,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Premium
4474,370460,Arcana Heart 3 LOVE MAX!!!!!,Arc System Works,Action,9.903487552536127,30.0,13.864301674514206,359,0.8579387186629527,78.50093352947152,2015,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4477,370510,Marble Mayhem: Fragile Ball,Senpai Studios,Casual;Indie,12.206072645530174,0.91,12.671380893706852,1018,0.668958742632613,62.73850427413201,2015,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4479,370550,Sparkle 2,10tons Ltd,Action;Adventure;Casual;Indie,9.903487552536127,8.0,12.54254845357358,116,0.8879310344827587,78.2063387920563,2015,6,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,Premium
4482,370590,Gem Wars: Attack of the Jiblets,Queen Birdface Productions,Action;Casual;Indie,9.903487552536127,0.0,0.0,61,0.6065573770491803,51.900292570785254,2015,12,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,Free
4492,370770,Holodrive,Versus Evil,Action;Free to Play;Indie;Early Access,12.206072645530174,0.0,0.0,1007,0.8093346573982125,75.88724282291855,2016,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Free
4497,370910,Kathy Rain,Raw Fury,Adventure;Indie,15.424948470398375,15.0,18.538463788497637,2369,0.9265512874630646,88.18892030328797,2016,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4502,371010,Nomad Fleet,Autarca,Indie;Strategy,9.903487552536127,5.0,12.07254696717504,161,0.6645962732919255,59.27510976678029,2016,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
4503,371100,Waste Walkers,Corrosive Studios LLC,Action;Adventure;Indie;RPG;Simulation;Strategy,9.903487552536127,10.0,12.765691290604371,172,0.813953488372093,72.76853185894788,2015,6,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,Premium
4506,371180,Super 3-D Noah's Ark,Piko Interactive LLC;Classics Digital,Action,10.819778284410283,5.0,12.834683971615659,582,0.8969072164948454,83.0964272878405,2015,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4508,371200,Halcyon 6: Starbase Commander,"Massive Damage, Inc.",Indie;RPG;Simulation;Strategy,10.819778284410283,15.0,13.933294482509151,1263,0.8368962787015044,78.81521027412077,2016,9,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,Premium
4509,371220,VERLIES II,Koya Game,Adventure;Indie;RPG,9.903487552536127,5.0,12.07254696717504,108,0.5370370370370371,47.16264943132588,2015,9,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Premium
